data,label
무의식 경계 갇힌 두려움 미지 속 네 간절함을 보내 어지럽게 낯선 이끌 림 나도 모를 미소 띄우네 어딘가 모르게 반짝이는 네 안 모든 것 맘 뺏 겨 그대로 갇혀 갇혀 춤 추네 Ah 몰래 내게 key 를 건네 Ah 그래 오늘 열 준비 되어있어 타오르는 어둠 속 환상 Dream 더 보여주겠니 아름다운 목소리 선명해진 Dream 널 따라가 볼 Come here don t be afraid Come here don t be afraid 짙어진 욕망 아름다워 색다른 세계 더 보여줘 Everything is okay 날 유혹 해 넌 I just follow you 손 뻗어 널 잡으려 해 몸 말 듣지를 않네 온 신경 날 세워 힘 줘 봐도 저 멀리 달아나 난 그대로 멈춰 멈춰 주저앉네 Ah 몰래 내게 key 를 건네 Ah 그래 오늘 열 준비 되어있어 타오르는 어둠 속 환상 Dream 더 보여주겠니 아름다운 목소리 선명해진 Dream 널 따라가 볼 Come here don t be afraid Come here don t be afraid 시간 지날수록 더 깊이 난 깊이 깨어나기 어려울 걸 But I can t stop 지금 이 순간 느껴지는 짜릿함 헤어 나올 수 없어 타오르는 어둠 속 환상 Dream 더 보여주겠니 아름다운 목소리 선명해진 Dream 널 따라가 볼 우린 미친 듯이 춤 추고 우린 미친 듯이 서로 불러 우린 미친 듯이 꿈 꾸고 우린 미친 듯 이 밤 즐겨,댄스
운명 갑자기 나를 찾아왔지 내밀었지 커다란 너 손 자꾸 웃음 나와 달콤한 초콜릿 멜로디 내 머릴 지네 나를 향 너 투명했던 눈빛 휘파람 불렀지 눈 감고 너 보고 있는 날 따뜻하게 감싸주네 운명 갑자기 나를 찾아왔지 설레임 깊은 잠 깨워 구름 위 걸어가는 기분 바다 위 걷는 자유 로움 너 향 해 내 꿈꿔 왔던 구름 내게 다가와 눈 감고 너 보고 있는 날 따뜻하게 감싸주네 운명 갑자기 나를 찾아왔지 설레임 깊은 잠 깨워 구름 위 걸어가는 기분 바다 위 걷는 자유 로움 시간 흐른 뒤 지금 내 곁 있어줘 걸어 나를 기다린 끝없는 하늘 감출 수 없는 이 커다란 이 커다란 행복 운명 갑자기 나를 찾아왔지 설레임 깊은 잠 깨워 구름 위 걸어가는 기분 바다 위 걷는 자유 로움 사랑 커다란 행복 주는 것 운명 나를 더 가볍게 구름 위 걸어가는 기분 바다 위 걷는 자유 로움,댄스
What you wanna do 생각 해도 좋은 걸 이 긴장 뭔가 처음 인 것 같은데 밝은 light 그 아래 나 shine Don t be nervous tonight We ll be a super star Every day 항상 생각 했던 날 색깔 빛 빠져드는 마법 같은 순간 반짝 반짝 빛 all the time 모두 기다리던 순간 많고 많은 사람 앞 나 어쩌면 겁 나 지도 몰라 지지 않을래 모두 날 바라보게 시작 해 이 노래 I will make my show Perfect Don t be afraid I m not afraid 타고난 무대 위 마치 노 듯 해 자유롭게 날 봐 하늘 비친 Shooting star 온몸 빛 나 You know what I m talk about It s like a little dynamite Everyday 항상 생각 했던 날 색깔 빛 빠져드는 마법 같은 순간 반짝 반짝 빛 all the time 모두 기다리던 순간 많고 많은 사람 앞 나 어쩌면 겁 나 지도 몰라 지지 않을래 모두 날 바라보게 시작 해 이 노래 I will make my show Perfect 하나 둘 셋 또 주문 내게 거울 속 내게 말 해 항상 해왔던 거 잖아 믿고있잖아 내 빛 나 순간 많고 많은 사람 앞 나 어쩌면 겁 나 지도 몰라 지지 않을래 모두 날 바라보게 시작 해 이 노래 I will make my show Perfect,댄스
부터 어긋났을까 생각 해도 앞 보이지 않아 답 찾고 싶어 너 공식 매번 EveryTime EveryDay About The Weird Feeling Love 혹시 너 느껴져 네 없는 것 지금 이 난 좋은데 How You Think About It 이 힘든 사랑 끝나길 바라지 않아 이러지도 저러지도 해 마냥 싫지도 않아 너 있어 준다면 견뎌 낼 수 있어 우리 날 잡아줘 이 미로 속 갇힌 듯이 눈앞 보이지 않아 기다려 왔잖아 널 보고 있잖아 우리 사랑 끝 없어 Ah Ah Ah Ah Ah Ah Ah 이 세상 빛 너 였어 Ah Ah Ah Ah Ah Ah Ah 내 손 잡아 Always Be With You 서로 밀고 당기며 끝내고 싶어도 매번 반복 되잖아 How You Think About It 이 힘든 사랑 끝나길 바라지 않아 이러지도 저러지도 해 마냥 싫지도 않아 너 있어 준다면 견뎌 낼 수 있어 우리 날 잡아줘 이 미로 속 갇힌 듯이 눈앞 보이지 않아 기다려 왔잖아 널 보고 있잖아 우리 사랑 끝 없어 Ah Ah Ah Ah Ah Ah Ah 이 세상 빛 너 였어 Ah Ah Ah Ah Ah Ah Ah 내 손 잡아 Always Be With You 이 미로 속 갇힌 듯이 눈앞 보이지 않아 기다려 왔잖아 널 보고 있잖아 우리 사랑 끝 없어 Ah Ah Ah Ah Ah Ah Ah 이 세상 빛 너 였어 Ah Ah Ah Ah Ah Ah Ah 내 손 잡아 Always Be With You,댄스
Hey you 뭘 보니 내 좀 Sexy Sexy 반했니 Ye you 뭐 하니 너 내 Kiss Kiss 원하니 월 화 수 목 금 토 일 미모 쉬지를 않네 머리 발끝 눈부셔 빛 나네 Oh 저기 니야 내 Fashion 따라 하네 아름다운 여자 하루 아름답네 이 Party 준비 된 Birthday cake 태어나서 감사해 Every day I don t need them 그래 내 봐도 난 퀸카 I m hot My boob and booty is hot Spotlight 날 봐 I m a star star star 퀸카 I m the top I m twerking on the runway I am a 퀸카 You wanna be the 퀸카 I m a 퀸카 I m a 퀸카 I m a I m a I m a 퀸카 I m a 퀸카 Take a photo I m a 퀸카 I m a 퀸카 I m a I m a I m a 퀸카 I m a 퀸카 Look so cool look so sexy like Kim Kardashian Look so cute look so pretty like Ariana I wanna with you 뽀뽀 I wanna with you 포옹 자꾸 예뻐져 거울 속 너 이 Party 준비 된 Blue Champagne 태어난 걸 축하 해 Every day I don t need them 그래 내 봐도 난 퀸카 I m hot My boob and booty is hot Spotlight 날 봐 I m a star star star 퀸카 I m the top I m twerking on the runway I am a 퀸카 You wanna be the 퀸카 I m a 퀸카 I m a 퀸카 I m a I m a I m a 퀸카 I m a 퀸카 Take a photo I m a 퀸카 I m a 퀸카 I m a I m a I m a 퀸카 I m a 퀸카 거나 걸친 Girl 퀸카 카카 마르거나 살찐 Girl 퀸카 카카 자신감 넘치는 Girl 퀸카 카카 I am a 퀸카 You wanna be the 퀸카,댄스
Let s go 우주 먼 곳 곳 가 멈출 수 없어 지금 이 기분 가벼운 발걸음 짜릿한 상쾌함 파도 헤치고 멀리 가자 나침반 너 굳은 믿음 용기 시련 싸워 이겨내 느껴 봐 우리 둘 함께라면 겁날 건 없어 꿈 향 해 전진 해 봐 Look me in my eyes 드러난 웅장 비밀 Ready set go 가자고 Island 꿈꾸던 곳 상상 했던 모든 게 이뤄지는 곳 들리니 나 맘 보이니 나를 믿어 펼쳐진 세계 높이 날 Like a peterpan Island Oh 미지 세계 향 해 Fly up 긴장 하지 말 겁낼 필요 없어 멀리 떠날 준비 돼 있어 벌써 그냥 나를 따라와 We gone fly high high 펼쳐질 곳 여긴 Paradise 내 손끝 닿는 대로 이뤄질 Fancy 한 이 Magic 너 느낀다면 나를 따라와 너 나 오직 둘 Ay 굳은 믿음 용기 시련 싸워 이겨내 느껴 봐 우리 둘 함께라면 겁날 건 없어 꿈 향 해 전진 해 봐 Look me in my eyes 드러난 웅장 비밀 Ready set go 가자고 Island 꿈꾸던 곳 상상 했던 모든 게 이뤄지는 곳 들리니 나 맘 보이니 나를 믿어 펼쳐진 세계 높이 날 Like a peterpan Island Oh 미지 세계 향 해 Fly up 꿈 현실 만나는 곳 다시 새로운 곳 난 말 할 수 있어 가는 너 꼭 약속 할게 지금 나를 봐 가자고 Island 꿈꾸던 곳 상상 했던 모든 게 이뤄지는 곳 들리니 나 맘 보이니 나를 믿어 펼쳐진 세계 높이 날 Like a peterpan Island 난 너 만나 꽃 피울 날개 더 펼쳐 봐 잡은 두 손 놓치지 마 더 높게 난 떠올라 우리 꿈 펼쳐지는 곳 Island Island,댄스
TRI BE TRI BE 너 멍청이 twit twit twit twit I don t like it Nobody likes it 가녀린 심청 twit twit twit twit I don t like it Nobody likes it 너 멍청이 나 모르는 사나이 가녀린 심청 한 번 주위 둘러봐 너 아파도 모르고 있잖아 You make me royal You make me hero You make me genius yes 주는 게 많아 왜 너 불 행해질까 나를 위 해서만 숨 쉬 외로워 보여 너 멍청이 twit twit twit twit I don t like it Nobody likes it 가녀린 심청 twit twit twit twit I don t like it Nobody likes it twit twit twit twit eh 우린 길 잃었어 twit twit twit twit eh 나 모르는 너 멍청이 내 멍청이 너 병들게 한 싸가지 싸가지 yeah yeah 악마 속삭임 욕심 널 밀어내니까 내 늦더라도 기다리지마 I make you patient I make you puppy I make you hungry oh 주는 게 없지 왜 나도 불 행해질까 나를 위 해서만 숨 쉬지마 외로워 보여 너 멍청이 가녀린 심청 twit twit twit twit eh 우린 길 잃었어 twit twit twit twit eh 나 모르는 너 멍청이,댄스
We ll get it done We ll work as one We ll get it done nah nah We ll get it done We ll work as one We ll get it done nah nah Oh listen up We ll get it done We ll work as one Come on everyone We ll get it done nah nah We ll get it done We can do it yeah We ll work as one We ll get it done You and I got the power 너 나 작은 별 지금 아파하고 있어 하늘 자꾸 어두워져 But you and I got the power 곗 바늘 힘껏 잡아 너 손 꼭 자 돌아가 보자고 Oh oh yeah 하늘 걸어가 까만 구름 위로 점프 Don t make it stop 우리 해볼까 Cause wherever you go I m goin And you know it Here we go 잿빛 도시 멀리 여행 떠나자 널 비추는 달빛 따라 You re one in a million So let all your colors shine Colors shine 밤하늘 깊이 춤 추는 별 따라 one two three 떠나 저기 아득한 우주 멀리 You re one in a million So let all your colors shine Dance right dance dance right We ll get it done We ll work as one We ll get it done nah nah We ll get it done We ll work as one We ll get it done 저 파란 energy 이끌어내 더 높이 이 세곌 되돌릴 seven keys We singin we dancin You could feel the air listen up 뭐 할 수 있어 work it up 알 있어 all the love Let s rock the world if we want it we can have it We ll save this planet We love this planet 소중한 모든 걸 지키고 싶은 걸 꽃 사이 날아가 초록 들판 위 누워 Don t make it stop 어떤 꿈 꿔 볼까 Cause wherever you go I m goin And you know it Here we go 잿빛 도시 멀리 여행 떠나자 널 비추는 달빛 따라 You re one in a million So let all your colors shine Colors shine 밤하늘 깊이 춤 추는 별 따라 one two three 떠나 저기 아득한 우주 멀리 You re one in a million So let all your colors shine Dance right dance dance right We ll get it done We ll work as one We ll get it done nah nah We ll get it done We ll work as one We ll get it done nah nah We ll get it done We ll work as one We ll get it done nah nah We ll get it done We ll work as one We ll get it done,댄스
Bubbling Bubbling Bubbling Bubbling Bubble Bubbling Bubbling Bubbling Bubbling Bubble Bubbling Bubbling Bubbling Bubbling Bubble 터질듯 넌 BUBBLE 설렘 가득해 부 푸네 yeah 씻겨 내려가 TROUBLE 점점 더 투명해지는데 SO INCREDIBLE 선명해져가는 너 잡을래 짜릿한 이 Flavor 손 밀면 잡힐듯 하다 사라져 woo hoo A I M YOU 벌써 숨 이차 널 마주 할 때 더 빨라지는 heartbeat Oh 네모 밤 빛나네 널 놓칠 순 없지 무르익 분위기 나 취해 톡 건드리면 사라져 go away Woo woo woo Hey 호흡 후 점프 해 diving 어디 Oh Everyday I m looking for you 현실 환상 사이 그대 터질듯 넌 BUBBLE 설렘 가득해 부 푸네 yeah 씻겨 내려가 TROUBLE 점점 더 투명해지는데 SO INCREDIBLE 선명해져가는 너 잡을래 짜릿한 이 Flavor 손 밀면 잡힐듯 하다 사라져 woo hoo Bubbling Bubbling Bubbling Bubbling Bubble Bubbling Bubbling Bubbling Bubbling Bubble Bubbling Bubbling Bubbling Bubbling Bubble FLY 쫓아가 너 이끄는대로 Bubbling Bubbling Bubbling Bubbling Bubble Bubbling Bubbling Bubbling Bubbling Bubble Bubbling Bubbling Bubbling Bubbling Bubble 숨 불어 You re my bubble Umm 주사위 굴려 무한 빙그르르 Umm 전세계 누 빌지도 uh uh 뒤 안보 달리는 중 너 절대로 멋대로 아무렇게나 하는말 아냐 Umm 더 deep 하게 가까이 더 deep 하게 조심 다뤄 심장 터질것 같으니까 내 입안 민트 향 퍼져가네 화악 흔든만큼 높이 솟아올라 내 마음 폭발 해 boom Yeah 겉 잡을수 흘러 넘쳐 아무 가본 적 없는 터널 그 어떤 말로 표현 해 너 Color 아름다워 먼 속 헤엄 쳐 헤어 나올 수 없는걸 이 기분 잊을수 없어 where you going I m addicted to you Yeah Yeah Woo woo Hey 호흡 후 점프 해 diving 어디 Oh Everyday I m looking for you 현실 환상 사이 그대 터질듯 넌 BUBBLE 설렘 가득해 부 푸네 yeah 씻겨 내려가 TROUBLE 점점 더 투명해지는데 SO INCREDIBLE 선명해져가는 너 잡을래 짜릿한 이 Flavor Flavor 손 밀면 잡힐듯 하다 사라져 woo hoo Bubbling Bubbling Bubbling Bubbling Bubble Bubbling Bubbling Bubbling Bubbling Bubble Bubbling Bubbling Bubbling Bubbling Bubble FLY 쫓아가 너 이끄는대로 Bubbling Bubbling Bubbling Bubbling Bubble Bubbling Bubbling Bubbling Bubbling Bubble Bubbling Bubbling Bubbling Bubbling Bubble 숨 불어 You re my bubble,댄스
intro 모시 모시 다나카 아타 시가 코데 아나타 오 소코데 그대 저 먼 곳 내 마음 곳 난 보 고픈데 그 댄 나와 멀리 있네 날씨 따뜻하고 꽃 가루 날리고 하지 메 마시테 하며 여자 둘러쌓여 아리가토 하며 날 지나쳐가는 너 메챠쿠챠 카와이 보자마자 살살 녹네 그대 역시 아리따운 미소 pre chorus 눈 감고 그 댈 떠올리다 꿈속 내 하는 말 어렵겠지만 전화 받아줄래요 chorus 모시 모시 다나카 다나카 다나카 다나카 다나카 지명 그 구다사이 다나카 다나카 다나카 다나카 꼬 가루 날려 hook 와스레 와타시 오 쇼우죠 다나카 와스 레나 와타시 노 다나카 와스레 와타시 오 쇼우죠 도우 카 도우 카 도우 카 앗 놀라 눈 떠보니 꿈 였어 이 뭐 망가진 알람 소리 리지 않는 전화 벨소리 보낼수만 있다면 구름 위 맘 가득 담아 맘 보낼게 pre chorus 눈 감고 그 댈 떠올리며 꿈속 내 간절한 맘 들린다면 전화 받아줄래요 chorus 모시 모시 다나카 다나카 다나카 다나카 다나카 지명 그 구다사이 다나카 다나카 다나카 다나카 꼬 가루 날려 hook 와스레 와타시 오 쇼우죠 다나카 와스 레나 와타시 노 다나카 와스레 와타시 오 쇼우죠 도우 카 도우 카 도우 카 날 받아줄래요 아타 시가 코데 아나타 오 소코데 도우 카 도우 카 도우 카,댄스
Oh babe don t bother tryin 웃어 주기 you re a sinner 영원한 사랑 for a dreamer Ain t got no time for 괜 apologies 똑바로 봐 힘껏 추락 널 Little boy you got a pretty bad habit Thinkin everything s a game you could come and grab it Never knowin your chance Not even a bit Now you gotta think wise you do the math Be my guest go ahead But in the first place 출구 따윈 없어 두 손 모아 in the pain 덧 없는 desire 구원 받기를 기도 해 Get her late then never Get her late then never Oh oh oh oh oh oh Get her late then never Get her late then never Oh babe too late for cryin 난 용기 위 하여 Aim a little higher Ain t got no time for 너 그 fantasies 똑바로 봐 힘껏 추락 널 Little boy you got a pretty bad habit Thinkin everything s a game you could come and grab it Never knowin your chance Not even a bit Now you gotta think wise you do the math Be my guest go ahead But in the first place 출구 따윈 없어 두 손 모아 in the pain 덧 없는 desire 구원 받기를 기도 해 Get her late then never Get her late then never Oh oh oh oh oh oh Get her late then never Get her late then never You re still the one to get me up in the mornin I got to learn the hard way twice Get her late then never Get her late then never Oh oh oh oh oh oh Get her late then never Get her late then never Get her late then never Oh oh oh oh oh oh Get her late then never Get her late then never,댄스
추억 갇힌 밤 그 속 서 있어 알 수 없는 다툼 그때 너 나 멀리 흩어지는 기억 손 뻗어 봐도 너 모습 닿지 않아 사라져 버릴까 Our luv is over Get away tonight Tell me something badass as always Our luv is over Get away tonight Tell me something heartless as always Oh We can not back again Oh We can not back again We can not back again We can not back again We can not back again We can not back 멀리 흩어지는 기억 손 뻗어 봐도 너 모습 닿지 않아 사라져 버릴까 Our luv is over Get away tonight Tell me something badass as always Our luv is over Get away tonight Tell me something heartless as always Oh We can not back again Oh We can not back again Oh We can not back again Oh We can not back again We can not back again We can not back again We can not back again We can not back We can not back again We can not back again We can not back again We can not back again,댄스
하나 지나가기 전 벌써 들어와 있는 내 맘 지금 oh baby 사실 멀리 도망가 왜 솔직히 상처 줄까 두려워 책임 없는 애정 내 특기 또 한번 너 다치게 해 I m sorry l like you 날 웃게 만들어 너 어떡해야 돼 I don t know what to do 네 좋아 나 누가 뭐라 해도 상관없어 어려워 I can t say you something 상처 주기 싫어 real babe 나 알 있어 real maybe 무너져 가는 세계 그 속 지어지는 내 심장 난 너 좋아한다고 말 싶은데 I m sorry 무너져가는 경계 그 속 지어진 내 심장 난 너 좋아한다고 말 싶은데 I m sorry 피해 사라지지 않는 마음 너 전해지면 우리 다시 oh no 사실 어려워 왜 솔직히 의무감 싫어서 생각 없는 말 네겐 크게 갈까봐 너 아프게 해 I m sorry l like you 난 어려워 네 어떡해야 돼 I don t know what to do 네 좋아 나 누가 뭐라 해도 상관없어 어려워 I can t say you something 상처 주기 싫어 real babe 나 알 있어 real maybe 무너져 가는 세계 그 속 지어지는 내 심장 난 너 좋아한다고 말 싶은데 I m sorry 무너져가는 경계 그 속 지어진 내 심장 난 너 좋아한다고 말 싶은데 I m sorry I do want to say no more say no more say no more say no more say no more say no more babe,댄스
왜 네 눈 날 담고 그렇게나 빛나 늘 설레는 말 꿈 꾸게 만들어 꼭 닫아 놓은 내 맘 가볍게 흔들어 너 점점 내 세상 곳곳 스며들어와 있는데 함께하고 싶은 Tomorrow 싫지 않은 기분 네 커져가고 있는 듯 해 부드럽게 내게 건넨 그 손 잡아 볼 Oh yeah I will be with you Make me love you 한 걸음 네 가는 중 렁 내 마음 그래 샌가 자꾸만 난 그려 봐 우리 Make me love you 넌 나를 하루하루 너 빠져들어 Day and night 더 너 Woo 한 걸음 더 가까워져 Just a little 너 인해 온통 빛나 Make me love you 넌 나를 떨림이 번 져 깊이 달라진 감정 내 안 새롭게 피어 Yeah yeah yeah 온종일 머릿속 떠 도 Question 간지러운 내 맘 Reason 나를 가득 채운 낯선 느낌 날 빛나게 해 같은 꿈 꾸는 Tomorrow 숨 쉬는 기분 내 옆 네 특별해져 가는 듯 해 따뜻하게 내게 건넨 네 말 믿어 볼 Oh yeah I will be with you Make me love you 한 걸음 네 가는 중 렁 내 마음 그래 샌가 자꾸만 난 그려 봐 우리 Make me love you 넌 나를 난 눈 란 걸 알아본 듯 해 운명 같은 이 Deja vu 조금 더 나를 당겨줘 확신 줘 Oh you Make me love you 한 걸음 네 달려가는 중 네 가는 중 렁 내 마음 Woo 그래 샌가 자꾸만 난 그려 봐 우리 난 우리 Make me love you 넌 나를 woo 하루하루 너 빠져들어 Day and night 더 너 Woo 한 걸음 더 가까워져 Just a little 너 인해 온통 빛나 Make me love you 넌 나를,댄스
기다렸던 계절 시원한 바람 불어와 찰랑이는 파도 소리 이제 여름 Yeah Ooh Wee Summer time Summer time Summer time Yeah yeah 나 이 원한 the hottest time 무더운 여름날 태양 시원한 바다 속 너 나 더할 나위 없어 oh 지금 너 내 마주 보는 이 순간 온 세상 둘 뿐인 것 같은 time Right now One two 아무 생각 안 할래 맘껏 소리쳐 볼 오늘 다시 돌아오지 않기에 단단한 모래성 쌓을래 너 절대로 무너지지 않을 만큼 젠 나 즐겨 볼 지금 더 느낄래 곧 있으면 저 태양 지기 햇살 온몸 해서 느낄래 어둠 찾아와도 나 빛 낼 수 있게 Summer time Summer time Summer time Yeah yeah 너 내 마주 보는 이 순간 온 세상 둘 뿐인 것 같은 time Right now One two 아무 생각 안 할래 맘껏 소리쳐 볼 오늘 다시 돌아오지 않기에 단단한 모래성 쌓을래 너 절대로 무너지지 않을 만큼 젠 나 즐겨 볼 지금 더 느낄래 곧 있으면 저 태양 지기 햇살 온몸 해서 느낄래 어둠 찾아와도 나 빛 낼 수 있게 Summer time Summer time Summer time Yeah yeah,댄스
Disco Disco Di Di Di Disco fever feeling hot All i need you love tonight 오늘 밤 너 나 이 밤 가도록 춤 춰 Let s get it all of baby 화려한 조명 아래 Heart beat baby 너 나 몸 맞춰 Shake it baby I wanna watch you dance for me Wanna watch you dance for me Dance for me just for me We will be ma kin love ma kin love All i need your touch baby My body s calling for you 리듬 몸 맡겨 Feel so good Let s get it dance dance dance 화려한 조명 아래 Heart beat baby 너 나 몸 맞춰 Shake it baby I wanna watch you dance for me Wanna watch you dance for me Dance for me just for me We will be ma kin love ma kin love Disco fever feeling hot Disco fever don t you stop Disco fever feeling hot Disco fever don t you stop I wanna watch you dance for me Wanna watch you dance for me Dance for me just for me We will be ma kin love ma kin love Cuz tonight I m gonna give you all the thing Cuz tonight I m gonna give you all the thing Cuz tonight I m gonna give you all the thing Woo Baby Cuz tonight I m gonna give you all the thing Cuz tonight Cuz tonight I m gonna give you all the thing,댄스
떠나요 안전한 마당 모두 손 꼭 잡고 안전하게 해 안전한 마당 우리 가는거야 안전 축제 오늘 재밌는 일 없을까 친구 우리 안전한 마당 가자 내 맘 어떤 모험 있을까 소방관 아저씨 소화기 쏘고 완강 기 하늘 날 나 안전 어린이 이 곳 바로 떠나요 안전한 마당 모두 손 꼭 잡고 안전하게 해 안전한 마당 우리 가는거야 안전 문화 우리 만들어 우리 가족 안전 내 만들어가요 맘 속 행복 가득 웃음 넘치지 떠나요 안전한 마당 모두 손 꼭 잡고 안전하게 해 안전한 마당 우리 가는거야 떠나요 안전한 마당 모두 손 꼭 잡고 안전하게 해 안전한 마당 우리 가는거야 불 이나 대피 먼저 로 신고 해요 생활 속 안전 우리 행복 모두 만들어가요 떠나요 안전한 마당 모두 손 꼭 잡고 안전하게 해 안전한 마당 우리 가는거야 떠나요 안전한 마당 모두 손 꼭 잡고 안전하게 해 안전한 마당 우리 가는거야 안전 축제 우리 모두 떠나요 서울 안전한 마당,댄스
처음 느껴진 감정 나 도 혼란 해 어쩌면 두려운데 어쩐지 설레이네 잠도 오지 않는 밤 별빛 가득한데 달이 뜨지 않아도 너 빛나는데 어느샌가 여기 초여름 마치 눈부신 햇살 내 맘 비추네 하고 싶은 말 또 전 할 수 없던 말 더 이상 기다릴 수 없잖아 바로 지금 일분 일초 조해 내 심장 쿵 떨리는 걸 어떡해 꼭 할말이 있어 잘 들어줄래 눈부시게 널 좋아해 초초초초 긴장 해 머리 속이 핑 도 걸 나 심각해 헤매는 마음 초월 하기를 지금 널 만나러 갈게 기다려 For you 햇빛 반짝이는 이 순간 소중해 불어오는 향기 코끝 맴 어느샌가 여기 초겨울 마치 움츠러졌던 내 맘 감싸네 어린 아이 또 다른 나인 듯 해 닿을 수 없는 그 시간 나 널 생각 해 일분 일초 조해 내 심장 쿵 떨리는 걸 어떡해 꼭 할말이 있어 잘 들어줄래 눈부시게 널 좋아해 초초초초 긴장 해 머릿속 핑 도 걸 나 심각해 헤매는 마음 초월 하기를 지금 널 만나러 갈게 헤매이고 있어 주위 맴도 그때 따스히 느껴진 너 온기 불어오는 바람 실어 봐 펼쳐질 우리 미래 초초초 연한 내 맘 알까 엇갈림에 있지만 꼭 할말이 있어 잘 들어줄래 눈부시게 널 좋아해 초초초초 긴장 해 머릿속 핑 도 걸 나 심각해 헤매이는 마음 초월 하기를 지금 널 만나러 갈게 기다려 For you,댄스
what s up guys good morning 눈부신 이 아침 all right 나를 반기는 거리 걸음 걸음 가벼운 이 기분 wow 적당한 이 긴장감 좋아 설레임 어깨춤 누구 날 말릴 수 없지 감출 수 없는 이 떨림 매일 난 Birthday allday 그래 do it 즐겨 나 뭐 어때 누구 신경 쓰지 않기 너 대로 살아가는 하루 충분하지 p e r feel this vibe 흔들어 make it bounce 퍼센트 지금 난 I m ready to trip right now 라릴랄 내 기분 High 라릴랄 구름 위로 가 부풀어 올라 자꾸만 웃음 나와 라릴랄 지금 나 Per Per It s me Per 그래 모든 게 나 완벽해 뭐 필요해 it s a perfect 매일 새롭게 즐겨주면 돼 뭐 부족해 it s a perfect per per It s me Per 그래 완벽해 나 백퍼 Per Per It s me Per 나를 봐 Per Per Per Per 자신 있게 서 mirror 당당하게 My style 로 가장 나다운 게 My type Why not 누가 뭐라 해도 I m the best period p e r feel this vibe 흔들어 make it bounce 퍼센트 지금 난 I m ready to trip right now 라릴랄 내 기분 High 라릴랄 구름 위로 가 부풀어 올라 자꾸만 웃음 나와 라릴랄 지금 나 Per Per It s me Per 그래 모든 게 나 완벽해 뭐 필요해 it s a perfect 매일 새롭게 즐겨주면 돼 뭐 부족해 it s a perfect per per It s me Per 그래 완벽해 나 백퍼 Per Per It s me Per 나를 봐 Per Per Per Per 젠 I Don t Care 상관 안 할래 나를 가둔 채 살 않을래 충분해 이 길 직진 더 완벽해 on my way 나 살길 Yo 기준 살진 않아 나를 똑바로 봐 P e r f e c t 그래 모든 게 나 완벽해 뭐 필요해 it s a perfect 매일 새롭게 즐겨주면 돼 뭐 부족해 it s a perfect per per It s me Per 그래 완벽해 나 백퍼 Per Per It s me Per 나를 봐 Per Per Per Per per per It s me Per 그래 완벽해 나 백퍼 Per Per It s me Per 나를 봐 Per Per Per per,댄스
Without You I m So Sad 내게로 돌아와줘 I Need You Baby Girl 내게로 돌아와줘 너 단 하루 못 살거 같은데 왜 자꾸 멀어져만 가는지 난 힘든데 내게 돌아와줘 One One 원하지 않았어 너 이별 나 치 않았어 가득 차 있던 눈물 내 줬던 선물 모두 줘 버리고 말 뒤 돌아 선 너 바라 보고 있어 한참 나 멍하니 서 있어 한편 영화 슬픈 멜로 드라마 그 어떤 노래 나 슬프지 않아 날 갖고 놀았다고 차라리 나 말 해줘 아니면 어떤 거짓말 변명 들어 줄테니 내 용서 할테니 이별 그 한마디 잠시 Stop It Good Bye 너 마지막 한마디 나 보다 좋은 여자 꼭 만나 부디 너 사랑 할 사람 있진 않아 여기 서 있을께 널 잊지 않아 I Need You Baby Girl 내게로 돌아와줘 너 단 하루 못 살거 같은데 왜 자꾸 멀어져만 가는지 난 힘든데 내게 돌아와줘 긴 긴 밤 너 잃었던 순간 믿을수가 없어 우리 서로 지난날 사랑 했잖아 모든 즐거웠 잖아 잃고 싶지 않아 너 한 우리 돌아와줘 말 돌아서 안아줘 사랑 내 맘 알아줘 잠시 생각 했어 그대 멀어져 갈 때 잠시 생각 했어 그대 나를 떠날 때 말 그대 잠시 내게 와줘 시간 흐르고 그 댄 내 곁 없지만 이 방 홀로 남아 쓸쓸히 빈잔 네 없는 하루 하루 난 또 긴장 I Can t Live Without You Girl 혹시 너 나와 같다면 Come Back To Me 아주 이별 얘기 해줘 Baby I Need You I Need You Baby Girl 내게로 돌아와줘 너 단 하루 못 살거 같은데 왜 자꾸 멀어져만 가는지 난 힘든데 내게 돌아와줘 I Need You Baby Girl 내게로 돌아와줘 너 단 하루 못 살거 같은데 왜 자꾸 멀어져만 가는지 난 힘든데 돌아와줘 I Need You Baby Girl 내게로 돌아와줘 너 단 하루 못 살거 같은데 왜 자꾸 멀어져만 가는지 난 힘든데 내게 돌아와줘 I Need You Baby Girl 내게로 돌아와줘 너 단 하루 못 살거 같은데 왜 자꾸 멀어져만 가는지 난 힘든데 내게 돌아와줘,댄스
